,ID,Title
1729,46611,Swap octoprint to use an external library
1730,46942,Add switches and sensors to Litter-Robot
1731,49036,Live db migrations and recovery
1732,47872,Add Maxcube unit tests
1733,49366,Add Screenlogic set_color_mode service
1734,50035,Add support for EDS0066
1735,50156,Rename Prometheus metrics to conform with naming guidelines
1736,52852,Add door locks to Subaru integration
1737,53943,Add select entity to Logitech Harmony
1738,55118,Use EntityDescription - guardian
1739,54445,Add energy support to Neurio_Energy
1740,54642,Add config flow to version integration
1741,54891,Use EntityDescription - Vallox
1742,56137,Add node sensor status icons
1743,58743,Add Reauth flow to Wallbox integration
1744,59610,Add typing to deCONZ Climate and Cover platforms
1745,60379,Add Open-Meteo integration
1746,57700,Update PyVicare to 2.13.0
1747,57746,Add async lib and DataUpdateCoordinator for environment_canada
1748,64203,Add two new sensors to Launch Library
1749,63490,Add last_reset for Sense trend sensors
1750,63530,Add broadlink lb2 support
1751,65215,Add events on cloud connect and disconnect
1752,65865,Add Z-Wave thermostat fan entity
1753,64604,Add binary sensors to Mazda integration
1754,66438,Add Lidarr integration
1755,68255,Update plugwise module to 0.16.9
1756,70818,Intellifire climate Entity
1757,72967,Add config flow for Bose SoundTouch
1758,73244,Add UniFi Protect media source
1759,74437,Sensibo clean code
1760,73923,Cache Canary camera image
1761,76164,Filtered values are no longer rounded if values are not changed/calculated
1762,76143,Fix before sunrise OR after sunset condition
1763,79454,Add text platform
1764,85986,ReadYourMeter Pro integration
1765,87402,Add type hints to MQTT init tests
1766,90082,Add speech to text over binary websocket to pipeline
1767,92427,Add support for setting NumberMode using NumberEntityDescription
1768,107227,Unlock the precision of sensors of the opentherm_gw integration
1769,94769,Add mqtt image platform
1770,97203,Bump plugwise to v0.31.9
1771,99832,Airthings BLE unique id migration
1772,98609,Add indoor sensors to Honeywell integration
1773,103475,Fix Freebox Home alarm & improve platform tests
1774,106309,Add select platform to drop_connect integration
1775,99761,Add config flow to trend
1776,107634,Add Homeassistant Analytics Insights integration
1777,96399,Add the Duotecno intergration
1778,81943,Add datetime platform
1779,99465,Support tracking private bluetooth devices
1780,107685,"Dynamically map state class, device class and UoM in ZHA smart energy metering sensor"
1781,44974,Add light platform to zwave_js integration
1782,114214,Add tests to Home Connect integration
1783,80254,Don't reload other automations when saving an automation
1784,119017,Add config flow to generic hygrostat
1785,119089,Fix Azure data explorer
1786,82366,Improve HomeWizard request issue reporting
1787,113869,Use state_reported events in Riemann sum sensor
1788,121257,Add mac address as connection for matter device
1789,71034,Add PECO smart meter binary_sensor
1790,126438,Add Tesla Fleet grid status
1791,122759,Add floor heating device valve positions in Homematic IP Cloud
1792,10492,Add basic backend support for a system log
1793,7376,Added osramlightify groups.
1794,5541,Add support for FRITZ!DECT wireless switches based on fritzhome
1795,3546,Weather component
1796,5169,Add an Amazon Polly TTS platform
1797,8679,Refactor USPS into component with Sensors+Camera
1798,11072,Bugfix: 10509 - http is hard coded in plex sensor
1799,12453,Support serving of backend translations
1800,12224,Added support for a new platform: climate.modbus
1801,15051,Add turn_on/off service to camera
1802,11979,Entity registry
1803,14059,Zone component config entry support
1804,14516,Wemo custom ports and network errors handling
1805,16377,Add Yale Smart Alarm component
1806,16426,New EDP re:dy component
1807,17342,Add Elk-M1 sensor platform
1808,19705,Support for multiple Fibaro gateways
1809,20224,Add PLATFORM_SCHEMA_BASE and use it in alarm_control_panel
1810,20316,Fix waze_travel_time component ERROR on startup
1811,20624,Logi Circle public API refactor and config flow
1812,21047,Solaredge new sensors
1813,18038,Add support for 17track.net package sensors
1814,22321,Bootstrap to start registry loading early
1815,22988,Add TTL support and custom headers support.
1816,22450,Bump pyubee version to support more models and detect model automatically
1817,26313,Add device automation condition
1818,27059,Fix Lutron Pico
1819,26755,Add Ombi integration
1820,26936,Plex external config flow
1821,24427,Move totalconnect from platform to component config
1822,24491,"Migrate evohome, cache access tokens"
1823,24762,Webhook for Traccar
1824,30959,Add zeroconf discovery support to Brother Printer integration
1825,35707,Register 'androidtv.learn_sendevent' service
1826,34670,Fix connection problems in the Broadlink integration
1827,33457,Add config flow for nut
1828,33674,Add tradfri cover model to the cover entity attributes
1829,38097,Fix SimpliSafe to work with new MFA
1830,44892,Update modbus test harness
1831,47165,Hoist mqtt name property and add icon support to MqttEntity
1832,47208,ZHA lock code services and events
1833,48612,Add switch platform to goalzero
1834,56512,Convert TPLink integration to use python-kasa - part 1
1835,58488,Add Ki-Mi-Gi-TiB in derivative integration
1836,61337,Add media_player platform to Lookin
1837,59881,"Fix BMW ConnectedDrive, update to My BMW API"
1838,63672,Improve code quality alarm_control_panel in yale_smart_alarm
1839,64344,Add support for device diagnostics
1840,63136,Add button entities to bmw_connected_drive
1841,63423,Use SensorEntityDescription in Mazda integration
1842,65158,Add websocket endpoints to control integration logging
1843,65706,Netgear add reboot button
1844,65426,Add velbus diagnostics
1845,67065,Add buttons for dmaker.airfresh.a1/t2017 to xiaomi_miio
1846,69924,Improve Elk-M1 Control typing
1847,70834,Insteon Device Control Panel
1848,75531,Add SensorPush BLE integration
1849,79159,Use SensorDeviceClass.DISTANCE for here_travel_time
1850,80979,Improve MQTT type hints part 5
1851,81327,RuuviTag BLE sensor support
1852,83440,Add ability to add/remove PurpleAir sensors in an existing config entry
1853,85834,Add button platform to devolo Home Network
1854,87866,HA deconz: Add support for Tuya Smart Air Housekeeper 6in1 Air Quality Monitor
1855,88619,Add Reolink light platform
1856,103109,Add reauth flow to ViCare integration
1857,96538,Periodically re-scan for Fronius inverters that were offline while setup
1858,103859,Discover new added device at runtime in AVM Fritz!Smarthome
1859,101603,Fix Rainbird unique to use a more reliable source (mac address)
1860,100535,Cache the latest short term stat id for each metadata_id on each run
1861,102893,Switch formatting from black to ruff-format
1862,99608,Move cloud stt engine to config entry
1863,108858,Add clima support to Comelit integration
1864,106196,Add config flow to GPSD
1865,104522,Reset UniFi bandwidth sensor when client misses heartbeat
1866,110521,Add some myuplink tests
1867,108205,Add Charging sensor to Tessie
1868,76524,Add adopt/unadopt flows for UniFi Protect devices
1869,117546,Add ws endpoint to remove expiration date from refresh tokens
1870,119328,Remove obsolete device links in Utility Meter helper
1871,124283,Update opentherm_gw.sensor to use entity_description
1872,122415,Fix Tado fan speed for AC
1873,126435,Add Model and Manufacturer details for Squeezebox devices
1874,119203,Add protocol upload / download sensors to Deluge
1875,7158,Add datadog component
1876,5997,[WIP] Add Fido sensor
1877,6104,New component 'insteon_plm' and related platforms
1878,5961,"zwave refactor, don't use ozw values directly in properties."
1879,10563,Modbus switch register support
1880,12849,Add consider_home and source_type to device_tracker.see service
1881,13770,Avoid unnecessary cast state updates
1882,16540,"Add Logi Circle component, camera and sensor platform"
1883,15660,Add support for 2 Tahoma IO awning covers
1884,18471,Support for the Harman Kardon AVR
1885,18565,"Disable creating port mappings from UI, add discovery from component"
1886,18618,Added qbittorrent sensor platform
1887,20435,Area registry
1888,20332,Make Ambient PWS async and cloud-push
1889,17657,Added Dock and Pause/Unpause support for vacuum through google assistant
1890,17933,Split out geofency with a component and platform
1891,22275,Add aftership package details and add/remove services
1892,22469,Add APRS device tracker component
1893,24809,Add support for aurora ABB Powerone solar photovoltaic inverter
1894,25035,[climate] Add water_heater to evohome
1895,23736,Add Intergas InComfort Lan2RF gateway
1896,23727,Adds integration for Plaato Airlock
1897,31073,Add availability status to Modbus entities
1898,31119,Add service to openhome to invoke a pin
1899,30748,Update Ring to 0.6.0
1900,30843,Make amcrest integration more robust
1901,29968,Add support for enocean window handle FA 10 00 (Hoppe)
1902,32138,Dedup and clarify imported konnected config flows
1903,31459,Dynamic update interval for Airly integration
1904,35114,Add cast app media
1905,33032,Add support for occupancy/vacancy groups in Lutron Caseta component
1906,32669,Add additional information to SynologySRM device tracker
1907,38419,Add support for HomeKit doorbell
1908,37526,Allow device class to control icons for tesla
1909,43244,Fix filter sensor type error
1910,42354,Improve custom datatype parsing in Modbus sensor and climate
1911,41720,Rewrite smtp Unittest Tests To Pytest Style
1912,44713,Add support for VeSync dimmer switches
1913,45503,Support receiving long-press events from WeMo devices
1914,46512,Implement percentage step sizes for fans
1915,49053,Test pymodbus
1916,50876,Add forecasts to MetOffice integration
1917,50067,Motion blinds add interface and wait_for_push options
1918,51280,Add config flow to nfandroidtv
1919,100858,Add config flow to random
1920,54834,Add switch platform for Xiaomi Miio fans
1921,101660,Add Climate to switchbot cloud integration
1922,56159,Add zwave to zwave_js migration
1923,55921,Add onewire support for DS2413
1924,57113,Add nmbs canceled attribute
1925,58851,Add sensors to venstar integration
1926,61044,Improve code quality trafikverket_weatherstation
1927,57352,Replace Synology DSM services with buttons
1928,63200,Create zone bypass switches for DSC panels
1929,63436,Bump dsmr-parser dependency to 0.32
1930,64414,Remove integrations from mypy ignored modules (part 3)
1931,65347,Honeywell outdoor sensor
1932,68837,Motion Blinds opening closing
1933,73834,Bump blebox_uniapi to 2.0.0 and adapt integration
1934,77553,Fix lutron_caseta handling of 'None' serials for RA3/QSX zones
1935,76878,Allow multiple instances of OpenUV via the homeassistant.update_entity service
1936,77181,User config flow and custom panel for Dynalite integration
1937,78801,Add support for integrations v2
1938,78583,Bump pyswitchbee to 1.5.3
1939,80659,Add update platform to MQTT integration
1940,84830,Add option to retrieve SwitchBot Lock encryption key through config flow
1941,85904,Make Synology DSM integration fully async
1942,87321,Migrate statistics to use timestamp columns
1943,90412,Allow removal of sensor settings in scrape
1944,91485,Add webhook support to onvif
